year,lake,DENS_LOG,BINMID_LOG,DATAUSEDINFIT,outlierpres,n,fitmin,fitmax,slope,slp_se,slp_l95ci,slp_u95ci,intcpt,int_se,int_l95ci,int_u95CI,height,height.bin,height.l95ci,height.u95ci,height.overall
2018,Five.Island,15.854473662458572,-17.415037499278842,used,N,35,-29.415037499278842,-6.415037499278844,-0.4384312222092258,0.07222238523941375,-0.5853687697970924,-0.2914936746213592,5.609556748925177,1.4450954028005905,2.669488045653662,8.549625452196693,13.464068535658113,-17.915037499278842,13.156391507475297,13.771745563840929,13.501318748691242
2018,Five.Island,15.478760672557517,-16.415037499278842,used,N,35,-29.415037499278842,-6.415037499278844,-0.4384312222092258,0.07222238523941375,-0.5853687697970924,-0.2914936746213592,5.609556748925177,1.4450954028005905,2.669488045653662,8.549625452196693,13.464068535658113,-17.915037499278842,13.156391507475297,13.771745563840929,13.501318748691242
2018,Five.Island,17.324477620955346,-29.41503749927884,used,N,35,-29.415037499278842,-6.415037499278844,-0.4384312222092258,0.07222238523941375,-0.5853687697970924,-0.2914936746213592,5.609556748925177,1.4450954028005905,2.669488045653662,8.549625452196693,13.464068535658113,-17.915037499278842,13.156391507475297,13.771745563840929,13.501318748691242
2018,Five.Island,14.528229348821815,-26.41503749927885,used,N,35,-29.415037499278842,-6.415037499278844,-0.4384312222092258,0.07222238523941375,-0.5853687697970924,-0.2914936746213592,5.609556748925177,1.4450954028005905,2.669488045653662,8.549625452196693,13.464068535658113,-17.915037499278842,13.156391507475297,13.771745563840929,13.501318748691242
2018,Five.Island,13.88538593202016,-25.41503749927884,used,N,35,-29.415037499278842,-6.415037499278844,-0.4384312222092258,0.07222238523941375,-0.5853687697970924,-0.2914936746213592,5.609556748925177,1.4450954028005905,2.669488045653662,8.549625452196693,13.464068535658113,-17.915037499278842,13.156391507475297,13.771745563840929,13.501318748691242
2018,Five.Island,13.94326684810066,-23.41503749927885,used,N,35,-29.415037499278842,-6.415037499278844,-0.4384312222092258,0.07222238523941375,-0.5853687697970924,-0.2914936746213592,5.609556748925177,1.4450954028005905,2.669488045653662,8.549625452196693,13.464068535658113,-17.915037499278842,13.156391507475297,13.771745563840929,13.501318748691242
2018,Five.Island,16.52597619352878,-22.41503749927884,used,N,35,-29.415037499278842,-6.415037499278844,-0.4384312222092258,0.07222238523941375,-0.5853687697970924,-0.2914936746213592,5.609556748925177,1.4450954028005905,2.669488045653662,8.549625452196693,13.464068535658113,-17.915037499278842,13.156391507475297,13.771745563840929,13.501318748691242
2018,Five.Island,14.75293563599651,-19.41503749927884,used,N,35,-29.415037499278842,-6.415037499278844,-0.4384312222092258,0.07222238523941375,-0.5853687697970924,-0.2914936746213592,5.609556748925177,1.4450954028005905,2.669488045653662,8.549625452196693,13.464068535658113,-17.915037499278842,13.156391507475297,13.771745563840929,13.501318748691242
2018,Five.Island,16.19375157646646,-18.41503749927884,used,N,35,-29.415037499278842,-6.415037499278844,-0.4384312222092258,0.07222238523941375,-0.5853687697970924,-0.2914936746213592,5.609556748925177,1.4450954028005905,2.669488045653662,8.549625452196693,13.464068535658113,-17.915037499278842,13.156391507475297,13.771745563840929,13.501318748691242
2018,Five.Island,14.475027953681186,-17.415037499278842,used,N,35,-29.415037499278842,-6.415037499278844,-0.4384312222092258,0.07222238523941375,-0.5853687697970924,-0.2914936746213592,5.609556748925177,1.4450954028005905,2.669488045653662,8.549625452196693,13.464068535658113,-17.915037499278842,13.156391507475297,13.771745563840929,13.501318748691242
2018,Five.Island,8.780091975412489,-12.415037499278844,used,N,35,-29.415037499278842,-6.415037499278844,-0.4384312222092258,0.07222238523941375,-0.5853687697970924,-0.2914936746213592,5.609556748925177,1.4450954028005905,2.669488045653662,8.549625452196693,13.464068535658113,-17.915037499278842,13.156391507475297,13.771745563840929,13.501318748691242
2018,Five.Island,7.027184829230051,-10.415037499278844,used,N,35,-29.415037499278842,-6.415037499278844,-0.4384312222092258,0.07222238523941375,-0.5853687697970924,-0.2914936746213592,5.609556748925177,1.4450954028005905,2.669488045653662,8.549625452196693,13.464068535658113,-17.915037499278842,13.156391507475297,13.771745563840929,13.501318748691242
2018,Five.Island,5.4422223286195015,-9.415037499278844,used,N,35,-29.415037499278842,-6.415037499278844,-0.4384312222092258,0.07222238523941375,-0.5853687697970924,-0.2914936746213592,5.609556748925177,1.4450954028005905,2.669488045653662,8.549625452196693,13.464068535658113,-17.915037499278842,13.156391507475297,13.771745563840929,13.501318748691242
2018,Five.Island,5.857259827898345,-8.415037499278844,used,N,35,-29.415037499278842,-6.415037499278844,-0.4384312222092258,0.07222238523941375,-0.5853687697970924,-0.2914936746213592,5.609556748925177,1.4450954028005905,2.669488045653662,8.549625452196693,13.464068535658113,-17.915037499278842,13.156391507475297,13.771745563840929,13.501318748691242
2018,Five.Island,7.027185021685557,-7.415037499278844,used,N,35,-29.415037499278842,-6.415037499278844,-0.4384312222092258,0.07222238523941375,-0.5853687697970924,-0.2914936746213592,5.609556748925177,1.4450954028005905,2.669488045653662,8.549625452196693,13.464068535658113,-17.915037499278842,13.156391507475297,13.771745563840929,13.501318748691242
2018,Five.Island,7.389754908762234,-6.415037499278844,used,N,35,-29.415037499278842,-6.415037499278844,-0.4384312222092258,0.07222238523941375,-0.5853687697970924,-0.2914936746213592,5.609556748925177,1.4450954028005905,2.669488045653662,8.549625452196693,13.464068535658113,-17.915037499278842,13.156391507475297,13.771745563840929,13.501318748691242
2018,North.Twin,19.879441568270902,-29.41503749927884,used,N,20,-30.415037499278842,-8.415037499278844,-0.6075528644976476,0.08328116557433167,-0.7825201007897241,-0.432585628205571,1.7610653307065796,1.611796284237604,-1.6251930072268117,5.147323668639971,13.556726977722683,-19.415037499278842,13.56746409354514,13.545989861900228,12.697016891664235
2018,North.Twin,15.478760672557517,-24.41503749927884,used,N,20,-30.415037499278842,-8.415037499278844,-0.6075528644976476,0.08328116557433167,-0.7825201007897241,-0.432585628205571,1.7610653307065796,1.611796284237604,-1.6251930072268117,5.147323668639971,13.556726977722683,-19.415037499278842,13.56746409354514,13.545989861900228,12.697016891664235
2018,North.Twin,14.087142060662307,-23.41503749927885,used,N,20,-30.415037499278842,-8.415037499278844,-0.6075528644976476,0.08328116557433167,-0.7825201007897241,-0.432585628205571,1.7610653307065796,1.611796284237604,-1.6251930072268117,5.147323668639971,13.556726977722683,-19.415037499278842,13.56746409354514,13.545989861900228,12.697016891664235
2018,North.Twin,15.638710214786034,-22.41503749927884,used,N,20,-30.415037499278842,-8.415037499278844,-0.6075528644976476,0.08328116557433167,-0.7825201007897241,-0.432585628205571,1.7610653307065796,1.611796284237604,-1.6251930072268117,5.147323668639971,13.556726977722683,-19.415037499278842,13.56746409354514,13.545989861900228,12.697016891664235
2018,North.Twin,17.29725615222032,-19.41503749927884,used,N,20,-30.415037499278842,-8.415037499278844,-0.6075528644976476,0.08328116557433167,-0.7825201007897241,-0.432585628205571,1.7610653307065796,1.611796284237604,-1.6251930072268117,5.147323668639971,13.556726977722683,-19.415037499278842,13.56746409354514,13.545989861900228,12.697016891664235
2018,North.Twin,16.15490910057173,-18.41503749927884,used,N,20,-30.415037499278842,-8.415037499278844,-0.6075528644976476,0.08328116557433167,-0.7825201007897241,-0.432585628205571,1.7610653307065796,1.611796284237604,-1.6251930072268117,5.147323668639971,13.556726977722683,-19.415037499278842,13.56746409354514,13.545989861900228,12.697016891664235
2018,North.Twin,14.701153093893964,-17.415037499278842,used,N,20,-30.415037499278842,-8.415037499278844,-0.6075528644976476,0.08328116557433167,-0.7825201007897241,-0.432585628205571,1.7610653307065796,1.611796284237604,-1.6251930072268117,5.147323668639971,13.556726977722683,-19.415037499278842,13.56746409354514,13.545989861900228,12.697016891664235
2018,North.Twin,16.940224256377043,-30.41503749927884,used,N,20,-30.415037499278842,-8.415037499278844,-0.6075528644976476,0.08328116557433167,-0.7825201007897241,-0.432585628205571,1.7610653307065796,1.611796284237604,-1.6251930072268117,5.147323668639971,13.556726977722683,-19.415037499278842,13.56746409354514,13.545989861900228,12.697016891664235
2018,North.Twin,14.404171356136832,-25.41503749927884,used,N,20,-30.415037499278842,-8.415037499278844,-0.6075528644976476,0.08328116557433167,-0.7825201007897241,-0.432585628205571,1.7610653307065796,1.611796284237604,-1.6251930072268117,5.147323668639971,13.556726977722683,-19.415037499278842,13.56746409354514,13.545989861900228,12.697016891664235
2018,North.Twin,15.541674879886768,-23.41503749927885,used,N,20,-30.415037499278842,-8.415037499278844,-0.6075528644976476,0.08328116557433167,-0.7825201007897241,-0.432585628205571,1.7610653307065796,1.611796284237604,-1.6251930072268117,5.147323668639971,13.556726977722683,-19.415037499278842,13.56746409354514,13.545989861900228,12.697016891664235
2018,North.Twin,16.16970610249981,-20.41503749927884,used,N,20,-30.415037499278842,-8.415037499278844,-0.6075528644976476,0.08328116557433167,-0.7825201007897241,-0.432585628205571,1.7610653307065796,1.611796284237604,-1.6251930072268117,5.147323668639971,13.556726977722683,-19.415037499278842,13.56746409354514,13.545989861900228,12.697016891664235
2018,North.Twin,14.404171356136832,-19.41503749927884,used,N,20,-30.415037499278842,-8.415037499278844,-0.6075528644976476,0.08328116557433167,-0.7825201007897241,-0.432585628205571,1.7610653307065796,1.611796284237604,-1.6251930072268117,5.147323668639971,13.556726977722683,-19.415037499278842,13.56746409354514,13.545989861900228,12.697016891664235
2018,North.Twin,18.2813146083513,-18.41503749927884,used,N,20,-30.415037499278842,-8.415037499278844,-0.6075528644976476,0.08328116557433167,-0.7825201007897241,-0.432585628205571,1.7610653307065796,1.611796284237604,-1.6251930072268117,5.147323668639971,13.556726977722683,-19.415037499278842,13.56746409354514,13.545989861900228,12.697016891664235
2018,North.Twin,8.720207075991103,-11.415037499278844,used,N,20,-30.415037499278842,-8.415037499278844,-0.6075528644976476,0.08328116557433167,-0.7825201007897241,-0.432585628205571,1.7610653307065796,1.611796284237604,-1.6251930072268117,5.147323668639971,13.556726977722683,-19.415037499278842,13.56746409354514,13.545989861900228,12.697016891664235
2018,North.Twin,5.4422223286195015,-10.415037499278844,used,N,20,-30.415037499278842,-8.415037499278844,-0.6075528644976476,0.08328116557433167,-0.7825201007897241,-0.432585628205571,1.7610653307065796,1.611796284237604,-1.6251930072268117,5.147323668639971,13.556726977722683,-19.415037499278842,13.56746409354514,13.545989861900228,12.697016891664235
2018,North.Twin,5.4422223286195015,-9.415037499278844,used,N,20,-30.415037499278842,-8.415037499278844,-0.6075528644976476,0.08328116557433167,-0.7825201007897241,-0.432585628205571,1.7610653307065796,1.611796284237604,-1.6251930072268117,5.147323668639971,13.556726977722683,-19.415037499278842,13.56746409354514,13.545989861900228,12.697016891664235
2018,North.Twin,7.73990287720957,-8.415037499278844,used,N,20,-30.415037499278842,-8.415037499278844,-0.6075528644976476,0.08328116557433167,-0.7825201007897241,-0.432585628205571,1.7610653307065796,1.611796284237604,-1.6251930072268117,5.147323668639971,13.556726977722683,-19.415037499278842,13.56746409354514,13.545989861900228,12.697016891664235
2018,Silver,12.88538593202016,-29.41503749927884,used,Y,36,-29.415037499278842,-6.415037499278844,-0.5414025268990926,0.07739740665495522,-0.698692981609056,-0.38411207218912924,2.3651523597160327,1.3450541039588424,-0.36832645778958817,5.0986311772216535,12.0643989313176,-17.915037499278842,12.148784508219592,11.980013354415606,12.110397843899701
2018,Silver,15.641210553437682,-22.41503749927884,used,Y,36,-29.415037499278842,-6.415037499278844,-0.5414025268990926,0.07739740665495522,-0.698692981609056,-0.38411207218912924,2.3651523597160327,1.3450541039588424,-0.36832645778958817,5.0986311772216535,12.0643989313176,-17.915037499278842,12.148784508219592,11.980013354415606,12.110397843899701
2018,Silver,13.88538593202016,-21.41503749927884,used,Y,36,-29.415037499278842,-6.415037499278844,-0.5414025268990926,0.07739740665495522,-0.698692981609056,-0.38411207218912924,2.3651523597160327,1.3450541039588424,-0.36832645778958817,5.0986311772216535,12.0643989313176,-17.915037499278842,12.148784508219592,11.980013354415606,12.110397843899701
2018,Silver,15.074863730883871,-20.41503749927884,used,Y,36,-29.415037499278842,-6.415037499278844,-0.5414025268990926,0.07739740665495522,-0.698692981609056,-0.38411207218912924,2.3651523597160327,1.3450541039588424,-0.36832645778958817,5.0986311772216535,12.0643989313176,-17.915037499278842,12.148784508219592,11.980013354415606,12.110397843899701
2018,Silver,15.737828743606302,-19.41503749927884,used,Y,36,-29.415037499278842,-6.415037499278844,-0.5414025268990926,0.07739740665495522,-0.698692981609056,-0.38411207218912924,2.3651523597160327,1.3450541039588424,-0.36832645778958817,5.0986311772216535,12.0643989313176,-17.915037499278842,12.148784508219592,11.980013354415606,12.110397843899701
2018,Silver,15.627404753912652,-18.41503749927884,used,Y,36,-29.415037499278842,-6.415037499278844,-0.5414025268990926,0.07739740665495522,-0.698692981609056,-0.38411207218912924,2.3651523597160327,1.3450541039588424,-0.36832645778958817,5.0986311772216535,12.0643989313176,-17.915037499278842,12.148784508219592,11.980013354415606,12.110397843899701
2018,Silver,15.56731953683473,-17.415037499278842,used,Y,36,-29.415037499278842,-6.415037499278844,-0.5414025268990926,0.07739740665495522,-0.698692981609056,-0.38411207218912924,2.3651523597160327,1.3450541039588424,-0.36832645778958817,5.0986311772216535,12.0643989313176,-17.915037499278842,12.148784508219592,11.980013354415606,12.110397843899701
2018,Silver,11.676986782763212,-28.41503749927884,used,Y,36,-29.415037499278842,-6.415037499278844,-0.5414025268990926,0.07739740665495522,-0.698692981609056,-0.38411207218912924,2.3651523597160327,1.3450541039588424,-0.36832645778958817,5.0986311772216535,12.0643989313176,-17.915037499278842,12.148784508219592,11.980013354415606,12.110397843899701
